"","Ticket Latitude","Ticket Longitude","Address Latitude","Address Longitude","Difference Latitude","Difference Longitude"
"1491",34.1436,-118.14719,34.144356,-118.147366,0.000756000000002643,0.00017600000001039
"1492",34.1601066,-118.14377,34.159882,-118.143728,0.000224599999995689,4.2000000007647e-05
"1493",34.1587033,-118.14384,34.158603,-118.143867,0.00010029999999972,2.70000000028858e-05
"1494",34.158435,-118.14376,34.158271,-118.143715,0.000163999999998055,4.50000000000728e-05
"1495",34.1504383,-118.14973,34.150333,-118.149654,0.000105299999994202,7.60000000070704e-05
"1496",34.14758,-118.14519,34.147573,-118.147804,6.99999999653755e-06,0.00261399999999412
"1497",34.1578633,-118.14486,34.15784,-118.144917,2.33000000022798e-05,5.70000000124082e-05
"1498",34.1476683,-118.14709,34.147702,-118.147555,3.3700000003023e-05,0.000464999999991278
"1499",34.157915,-118.14529,34.157912,-118.145421,2.99999999953116e-06,0.000130999999996106
"1500",34.1477166,-118.14642,34.1477,-118.14689,1.66000000021427e-05,0.000469999999992865
"1501",34.1579166,-118.1432,34.157928,-118.143157,1.13999999982184e-05,4.29999999909114e-05
"1502",34.1437783,-118.15183,34.143577,-118.151529,0.000201300000000515,0.000301000000007434
"1503",34.1579383,-118.14304,34.157931,-118.142748,7.30000000004338e-06,0.000292000000001735
"1504",34.1476116,-118.14679,34.147548,-118.147059,6.35999999971659e-05,0.000269000000002961
"1505",34.1473316,-118.14768,34.147536,-118.147721,0.000204400000001215,4.10000000101718e-05
"1506",34.1567766,-118.14566,34.156662,-118.145229,0.000114600000003406,0.000431000000006065
"1507",34.1455133,-118.15228,34.145512,-118.152303,1.30000000098107e-06,2.2999999998774e-05
"1508",34.1476966,-118.14991,34.147655,-118.148912,4.16000000029726e-05,0.000998000000009824
"1509",34.1467683,-118.14978,34.146849,-118.149879,8.07000000051517e-05,9.89999999916336e-05
"1510",34.1468283,-118.14831,34.146861,-118.148283,3.26999999984423e-05,2.6999999988675e-05
"1511",34.1475066,-118.14897,34.154319,-118.148877,0.00681240000000116,9.30000000067821e-05
"1512",34.1470983,-118.14901,34.147,-118.148828,9.83000000047696e-05,0.000182000000009452
"1513",34.14466,-118.15006,34.144436,-118.150211,0.000224000000002889,0.000151000000002455
"1514",34.1446166,-118.15187,34.144578,-118.151576,3.8599999996336e-05,0.000293999999996686
"1515",34.1438983,-118.15239,34.143838,-118.152277,6.02999999941289e-05,0.00011299999999892
"1516",34.1436,-118.15003,34.143607,-118.149984,7.00000000364298e-06,4.5999999997548e-05
"1517",34.14356,-118.14998,34.143607,-118.149984,4.70000000021287e-05,4.00000000411183e-06
"1518",34.1437816,-118.14895,34.144338,-118.148801,0.000556400000000679,0.000148999999993293
"1519",34.146145,-118.15229,34.146231,-118.152307,8.60000000031391e-05,1.69999999997117e-05
"1520",NA,NA,34.145294,-118.148812,NA,NA
"1521",34.1467916,-118.15338,34.146648,-118.152734,0.000143600000001243,0.000646000000003255
"1522",34.146735,-118.14926,34.146852,-118.149372,0.000117000000003031,0.000112000000001444
"1523",34.14766,-118.14969,34.147574,-118.150067,8.60000000031391e-05,0.000377000000000294
"1524",34.1467766,-118.1496,34.14685,-118.149621,7.33999999980028e-05,2.09999999896127e-05
"1525",34.14675,-118.14856,34.146711,-118.148189,3.8999999993905e-05,0.000371000000001231
"1526",34.147725,-118.14843,34.14758,-118.148268,0.000145000000003392,0.000162000000003104
"1527",34.1477333,-118.14825,34.14773,-118.148799,3.29999999593156e-06,0.000548999999992361
"1528",34.1445033,-118.14843,34.144446,-118.14871,5.72999999945978e-05,0.0002799999999894
"1529",34.1444883,-118.14872,34.144521,-118.148878,3.26999999984423e-05,0.000157999999998992
"1530",34.14466,-118.14943,34.144515,-118.149661,0.000145000000003392,0.000230999999999426
"1531",34.1460016,-118.14883,34.146032,-118.148969,3.0399999999986e-05,0.000138999999990119
"1532",34.1477816,-118.14925,34.147575,-118.149828,0.000206599999998502,0.000578000000004408
"1533",34.1477516,-118.14946,34.147574,-118.149934,0.000177600000000666,0.000473999999996977
"1534",34.1476633,-118.14982,34.147573,-118.15028,9.02999999965459e-05,0.000459999999989691
"1535",34.144,-118.14882,34.143721,-118.148946,0.00027899999999903,0.000125999999994519
"1536",34.1475083,-118.14927,34.147725,-118.149606,0.000216700000002845,0.000336000000004333
"1537",34.14447,-118.1514,34.14443,-118.151263,3.99999999984857e-05,0.000136999999995169
"1538",34.1474983,-118.14932,34.147725,-118.149606,0.000226699999998914,0.000286000000002673
"1539",34.1446916,-118.14905,34.144723,-118.148956,3.13999999974612e-05,9.40000000042573e-05
"1540",34.14778,-118.14863,34.14773,-118.148799,4.99999999945544e-05,0.000168999999999642
"1541",34.14704,-118.1476,34.147039,-118.14772,9.99999997475243e-07,0.000120000000009668
"1542",34.1469066,-118.1476,34.146758,-118.147719,0.00014860000000283,0.000118999999997982
"1543",34.14731,-118.14767,34.147536,-118.147721,0.000226000000004944,5.09999999991351e-05
"1544",34.146805,-118.14826,34.146712,-118.148109,9.29999999996767e-05,0.000150999999988244
"1545",34.1471833,-118.14894,34.147,-118.148828,0.000183300000003328,0.000112000000001444
"1546",34.14707,-118.14897,34.147,-118.148828,7.00000000009027e-05,0.000142000000010967
"1547",NA,NA,34.145091,-118.14896,NA,NA
"1548",34.143865,-118.14903,34.143721,-118.148946,0.000143999999998812,8.40000000010832e-05
"1549",34.14453,-118.15093,34.144582,-118.150929,5.19999999966103e-05,9.99999997475243e-07
"1550",34.1445733,-118.14831,34.144596,-118.148622,2.27000000023736e-05,0.000312000000008084
"1551",34.1447766,-118.15227,34.144909,-118.152222,0.000132399999998256,4.80000000067093e-05
"1552",34.1441983,-118.14896,34.143721,-118.148946,0.000477300000000014,1.4000000007286e-05
"1553",34.1445566,-118.14939,34.144515,-118.149661,4.16000000029726e-05,0.000270999999997912
"1554",34.1437933,-118.15175,34.143577,-118.151633,0.000216299999998171,0.000117000000003031
"1555",34.14607,-118.15234,34.146435,-118.152159,0.000364999999995064,0.000180999999997766
"1556",34.1461066,-118.15233,34.146435,-118.152159,0.000328399999993678,0.000171000000008803
"1557",34.14367,-118.15265,34.143718,-118.153247,4.79999999996039e-05,0.00059699999999907
"1558",34.1447883,-118.15233,34.144909,-118.152222,0.000120699999996532,0.000108000000011543
"1559",34.1449316,-118.14884,34.145146,-118.14896,0.000214399999997283,0.000119999999995457
"1560",34.1468783,-118.1534,34.146648,-118.152734,0.000230299999998351,0.000666000000009603
"1561",34.146825,-118.15334,34.146648,-118.152734,0.00017700000000076,0.000606000000004769
"1562",34.14633,-118.14881,34.146388,-118.148972,5.80000000027781e-05,0.000162000000003104
"1563",34.1467083,-118.15315,34.146648,-118.152734,6.03000000012344e-05,0.000416000000001304
"1564",34.1463866,-118.14877,34.146388,-118.148972,1.40000000214968e-06,0.00020200000000159
"1565",34.146855,-118.14879,34.146817,-118.148976,3.80000000035352e-05,0.000185999999999353
"1566",34.1478216,-118.14927,34.14765,-118.149652,0.000171600000001604,0.000382000000001881
"1567",34.1477416,-118.15003,34.147573,-118.150387,0.000168600000002073,0.000356999999993945
"1568",34.1437216,-118.15358,34.143567,-118.153457,0.000154600000001892,0.000123000000002094
"1569",34.14674,-118.15017,34.146844,-118.150421,0.000104000000000326,0.000250999999991564
"1570",34.1476566,-118.14865,34.147575,-118.149881,8.15999999943529e-05,0.00123099999998999
"1571",34.14766,-118.15009,34.147722,-118.15046,6.19999999997844e-05,0.000369999999989545
"1572",34.143645,-118.15368,34.143717,-118.153458,7.20000000029586e-05,0.000221999999993727
"1573",34.1476816,-118.1495,34.147726,-118.149558,4.44000000001665e-05,5.79999999956726e-05
"1574",34.1478083,-118.14876,34.147575,-118.149881,0.000233299999997882,0.00112099999999771
"1575",34.1473083,-118.14778,34.147164,-118.147721,0.000144300000002318,5.89999999931479e-05
"1576",34.14824,-118.14873,34.148191,-118.148987,4.90000000041846e-05,0.000257000000004837
"1577",34.1449416,-118.15228,34.144994,-118.152149,5.23999999941793e-05,0.000131000000010317
"1578",34.1466783,-118.14712,34.146791,-118.147645,0.000112700000002519,0.000524999999996112
"1579",34.147205,-118.14896,34.147108,-118.148979,9.69999999966831e-05,1.89999999946622e-05
"1580",34.1482966,-118.14885,34.147903,-118.148837,0.000393600000002436,1.29999999955999e-05
"1581",34.1448116,-118.15225,34.144909,-118.152222,9.74000000013575e-05,2.80000000003611e-05
"1582",34.1473683,-118.14897,34.147,-118.148828,0.000368299999998101,0.000142000000010967
"1583",34.1439083,-118.14886,34.143721,-118.148946,0.000187300000000334,8.59999999960337e-05
"1584",34.1457566,-118.15283,34.145683,-118.152529,7.36000000003401e-05,0.000300999999993223
"1585",34.14602,-118.14896,34.145931,-118.148818,8.90000000026703e-05,0.000141999999996756
"1586",34.1428316,-118.1488,34.143076,-118.148939,0.0002443999999997,0.00013900000000433
"1587",34.1428916,-118.14882,34.143076,-118.148939,0.000184400000001972,0.000118999999997982
"1588",34.1457866,-118.15207,34.145688,-118.151671,9.860000000117e-05,0.000399000000001593
"1589",34.144645,-118.14973,34.144442,-118.149475,0.000202999999999065,0.000255000000009886
"1590",34.14253,-118.14885,34.143613,-118.148795,0.00108300000000128,5.4999999989036e-05
"1591",34.1441416,-118.14893,34.144338,-118.148801,0.000196400000000096,0.000128999999986945
"1592",34.1447433,-118.14894,34.14476,-118.148957,1.66999999962059e-05,1.69999999997117e-05
"1593",34.1440716,-118.1503,34.143967,-118.150379,0.000104599999993127,7.89999999994961e-05
"1594",34.1445616,-118.15185,34.144428,-118.151582,0.000133600000005174,0.000267999999991275
"1595",34.1436316,-118.15108,34.143654,-118.151008,2.23999999988678e-05,7.19999999887477e-05
"1596",34.1445516,-118.14862,34.144445,-118.148794,0.000106600000002288,0.000174000000001229
"1597",34.1446383,-118.15088,34.144432,-118.150772,0.000206299999994997,0.000107999999997332
"1598",34.1446466,-118.15108,34.144432,-118.150772,0.000214599999999621,0.000307999999989761
"1599",34.1415533,-118.15413,34.14161,-118.15411,5.6700000001797e-05,1.99999999921374e-05
"1600",34.1444766,-118.15085,34.144422,-118.152759,5.45999999985725e-05,0.00190899999999772
"1601",34.1415383,-118.1541,34.14161,-118.15411,7.16999999994528e-05,1.00000000031741e-05
"1602",34.14448,-118.15127,34.144431,-118.151007,4.90000000041846e-05,0.000262999999989688
"1603",34.1436783,-118.15355,34.143567,-118.153457,0.000111300000000369,9.29999999925712e-05
"1604",34.1407333,-118.15272,34.140835,-118.151738,0.00010170000000187,0.000982000000007588
"1605",34.1445083,-118.15134,34.14443,-118.151263,7.82999999984213e-05,7.70000000045457e-05
"1606",34.141085,-118.15232,34.141376,-118.152401,0.00029100000000426,8.09999999944466e-05
"1607",34.146705,-118.14972,34.146849,-118.149879,0.000144000000005917,0.000158999999996468
"1608",34.14374,-118.15282,34.143571,-118.15293,0.000168999999999642,0.000109999999992283
"1609",34.1420783,-118.1523,34.142203,-118.152257,0.000124700000000644,4.29999999909114e-05
"1610",34.142815,-118.15219,34.140758,-118.152321,0.00205700000000064,0.000130999999996106
"1611",34.14396,-118.15238,34.143838,-118.152277,0.000121999999997513,0.000102999999995745
"1612",34.14237,-118.15333,34.142477,-118.153495,0.000106999999999857,0.000165000000009741
"1613",34.1439716,-118.15237,34.143838,-118.152277,0.000133599999998069,9.30000000067821e-05
"1614",34.1476466,-118.14995,34.147723,-118.150161,7.6399999997534e-05,0.000210999999993078
"1615",34.1424316,-118.1527,34.142477,-118.153495,4.53999999976418e-05,0.000795000000010759
"1616",34.1439366,-118.15234,34.143838,-118.152277,9.860000000117e-05,6.29999999972597e-05
"1617",34.1438566,-118.15234,34.143838,-118.152277,1.85999999970932e-05,6.29999999972597e-05
"1618",34.14808,-118.14889,34.147903,-118.148837,0.00017700000000076,5.29999999940856e-05
"1619",34.1451783,-118.14896,34.145201,-118.148961,2.27000000023736e-05,9.99999997475243e-07
"1620",34.1450666,-118.14879,34.145146,-118.14896,7.93999999970652e-05,0.000169999999997117
"1621",NA,NA,34.147536,-118.147721,NA,NA
"1622",34.1469616,-118.1488,34.146889,-118.148977,7.25999999957594e-05,0.000177000000007865
"1623",34.1476766,-118.14923,34.14765,-118.149652,2.65999999982114e-05,0.000422000000000367
"1624",34.14765,-118.14994,34.147573,-118.150387,7.69999999974402e-05,0.000446999999994091
"1625",34.1475066,-118.14951,34.147726,-118.149511,0.00021939999999887,9.99999997475243e-07
"1626",34.147525,-118.14902,34.154319,-118.148877,0.0067939999999993,0.000142999999994231
"1627",34.145685,-118.14798,34.145986,-118.118417,0.000301000000000329,0.0295630000000102
"1628",34.1444166,-118.14838,34.144446,-118.148627,2.94000000025108e-05,0.000247000000001663
"1629",34.144,-118.14905,34.143721,-118.148946,0.00027899999999903,0.000104000000007431
"1630",34.1439366,-118.1489,34.143721,-118.148946,0.000215600000004201,4.5999999997548e-05
"1631",34.1438466,-118.14889,34.143721,-118.148946,0.000125600000004056,5.60000000007221e-05
"1632",34.1437316,-118.14892,34.143721,-118.148946,1.06000000030804e-05,2.59999999911997e-05
"1633",34.1428516,-118.1488,34.143249,-118.148941,0.000397399999997106,0.000140999999999281
"1634",34.142495,-118.14891,34.143621,-118.148795,0.0011260000000064,0.00011499999999387
"1635",34.14278,-118.14893,34.143674,-118.148796,0.000893999999995287,0.000133999999988532
"1636",34.1426733,-118.14894,34.143621,-118.148795,0.000947700000004659,0.000144999999989182
"1637",34.1434983,-118.14931,34.143455,-118.150138,4.32999999944172e-05,0.000827999999998497
"1638",34.1435083,-118.14946,34.143454,-118.150194,5.43000000021721e-05,0.000733999999994239
"1639",34.14366,-118.15155,34.143727,-118.151529,6.70000000013715e-05,2.10000000038235e-05
"1640",34.143785,-118.1523,34.143857,-118.152277,7.19999999958532e-05,2.2999999998774e-05
"1641",34.1445566,-118.15285,34.144423,-118.152577,0.000133599999998069,0.000273000000007073
"1642",34.1445133,-118.15292,34.144423,-118.152577,9.02999999965459e-05,0.00034300000000087
"1643",34.1468583,-118.15341,34.146648,-118.152734,0.000210299999999108,0.000675999999998567
"1644",34.146775,-118.1491,34.146853,-118.14933,7.80000000020209e-05,0.000230000000001951
"1645",34.1478033,-118.14982,34.147573,-118.150307,0.000230299999998351,0.000486999999992577
"1646",34.1476783,-118.15007,34.147723,-118.150221,4.46999999965669e-05,0.000151000000002455
"1647",34.1476583,-118.14993,34.147724,-118.150131,6.5699999993285e-05,0.000201000000004115
"1648",34.1465866,-118.15075,34.148896,-118.148988,0.00230940000000146,0.00176199999999938
"1649",34.1448533,-118.14892,34.144981,-118.148959,0.000127700000000175,3.90000000010104e-05
"1650",34.1446966,-118.15087,34.144432,-118.150772,0.00026460000000128,9.79999999941583e-05
"1651",34.1446666,-118.15384,34.144416,-118.153635,0.0002506000000011,0.000205000000008226
"1652",34.1467333,-118.14959,34.146849,-118.149879,0.00011570000000205,0.000288999999995099
"1653",34.1474633,-118.14756,34.147536,-118.147721,7.27000000040334e-05,0.000161000000005629
"1654",34.14373,-118.15142,34.143578,-118.151251,0.00015199999999993,0.000168999999999642
"1655",34.1437916,-118.15186,34.143577,-118.151633,0.000214599999999621,0.000226999999995314
"1656",34.1440866,-118.15224,34.143857,-118.152277,0.000229600000004382,3.69999999918491e-05
"1657",34.1444833,-118.14854,34.144596,-118.148732,0.000112700000002519,0.000191999999998416
"1658",34.14388,-118.14889,34.143721,-118.148946,0.000159000000003573,5.60000000007221e-05
"1659",34.14306,-118.14884,34.143249,-118.148941,0.000188999999998885,0.000100999999986584
"1660",34.1428683,-118.14894,34.143231,-118.14894,0.000362699999996607,0
"1661",34.1435533,-118.14944,34.143603,-118.150282,4.9699999998154e-05,0.000842000000005783
"1662",34.1435733,-118.15005,34.143642,-118.150387,6.86999999999216e-05,0.000337000000001808
"1663",34.1458316,-118.13721,34.14594,-118.137593,0.000108400000002007,0.000382999999999356
"1664",34.1476966,-118.14991,34.147723,-118.150161,2.63999999958742e-05,0.000250999999991564
"1665",NA,NA,34.146123,-118.135143,NA,NA
"1666",34.14266,-118.14894,34.143621,-118.148795,0.000961000000003764,0.000144999999989182
"1667",34.1435,-118.14993,34.143484,-118.150415,1.60000000022364e-05,0.000484999999997626
"1668",34.144525,-118.15184,34.144578,-118.151576,5.3000000001191e-05,0.000264000000001374
"1669",34.142415,-118.15287,34.14248,-118.152914,6.49999999993156e-05,4.40000000025975e-05
"1670",34.1436233,-118.15192,34.143726,-118.151807,0.000102699999999345,0.00011299999999892
"1671",34.1458266,-118.15326,34.145681,-118.152969,0.000145599999996193,0.00029100000000426
"1672",34.146715,-118.15496,34.146773,-118.154348,5.80000000027781e-05,0.000612000000003832
"1673",34.1431283,-118.13241,34.143502,-118.132405,0.000373699999997257,4.99999998737621e-06
"1674",34.1431866,-118.15244,34.142843,-118.152265,0.000343600000000777,0.000174999999998704
"1675",34.1467516,-118.15284,34.146648,-118.152734,0.000103600000002757,0.000106000000002382
"1676",34.142395,-118.15142,34.142485,-118.151514,9.00000000001455e-05,9.40000000042573e-05
"1677",34.14674,-118.14986,34.146847,-118.150034,0.000106999999999857,0.000174000000001229
"1678",34.1466683,-118.14918,34.146853,-118.14933,0.000184699999998372,0.000150000000004979
"1679",34.1418133,-118.13231,34.141898,-118.132241,8.46999999950526e-05,6.90000000105329e-05
"1680",34.1453833,-118.14892,34.145392,-118.148963,8.70000000219306e-06,4.29999999909114e-05
"1681",34.1431883,-118.14891,34.143231,-118.14894,4.27000000016164e-05,2.99999999953116e-05
"1682",34.14326,-118.14894,34.143231,-118.14894,2.89999999978363e-05,0
"1683",34.13838,-118.13229,34.13882,-118.132221,0.000440000000004659,6.8999999996322e-05
"1684",34.144065,-118.14896,34.144338,-118.148801,0.000272999999999968,0.000158999999996468
"1685",34.1371233,-118.1323,34.138473,-118.132369,0.00134969999999868,6.8999999996322e-05
"1686",34.13673,-118.13221,34.136471,-118.132194,0.000258999999999787,1.60000000022364e-05
"1687",34.143145,-118.15236,34.142849,-118.152415,0.000295999999998742,5.50000000032469e-05
"1688",34.1433383,-118.1524,34.142849,-118.152415,0.000489300000005244,1.50000000047612e-05
"1689",34.1399733,-118.1323,34.140154,-118.132228,0.000180700000001366,7.20000000029586e-05
"1690",34.1414,-118.13231,34.141587,-118.13224,0.000187000000003934,7.00000000080081e-05
"1691",34.1418383,-118.13227,34.141898,-118.132241,5.96999999942227e-05,2.90000000120472e-05
"1692",34.14324,-118.13221,34.143421,-118.132254,0.000180999999997766,4.40000000025975e-05
"1693",34.1397983,-118.1324,34.140223,-118.132379,0.000424699999996392,2.10000000038235e-05
"1694",34.1373466,-118.15341,34.137299,-118.153382,4.76000000020349e-05,2.80000000003611e-05
"1695",34.1385266,-118.1324,34.13882,-118.132221,0.000293400000003885,0.000179000000002816
"1696",34.137145,-118.1322,34.138536,-118.13237,0.00139100000000525,0.000169999999997117
"1697",34.14767,-118.13595,34.147825,-118.135147,0.000154999999999461,0.000802999999990561
"1698",34.1462416,-118.13525,34.146123,-118.135143,0.000118600000000413,0.000106999999999857
"1699",34.1445866,-118.12901,34.14465,-118.129132,6.34000000019341e-05,0.000122000000004618
"1700",34.1446116,-118.13725,34.144656,-118.137778,4.44000000001665e-05,0.000528000000002748
"1701",34.1397366,-118.13231,34.140332,-118.132229,0.000595400000001689,8.10000000086575e-05
"1702",NA,NA,34.142334,-118.15178,NA,NA
"1703",34.1423766,-118.15082,34.142339,-118.150693,3.75999999988608e-05,0.000126999999991995
"1704",34.1446133,-118.14002,34.144631,-118.141204,1.76999999936811e-05,0.00118399999999497
"1705",34.13977,-118.1323,34.140332,-118.132229,0.000562000000002172,7.10000000054833e-05
"1706",34.1401283,-118.13237,34.14051,-118.13223,0.000381699999998375,0.000139999999987594
"1707",34.14461,-118.13,34.14449,-118.130497,0.000120000000002563,0.000497000000009962
"1708",34.1416483,-118.13229,34.141583,-118.13239,6.53000000028214e-05,0.00010000000000332
"1709",34.1445733,-118.13454,34.144462,-118.134552,0.000111300000000369,1.19999999981246e-05
"1710",34.1445616,-118.14008,34.144487,-118.140703,7.46000000049207e-05,0.000623000000004481
"1711",34.1445083,-118.1404,34.144487,-118.140703,2.13000000002239e-05,0.000303000000002385
"1712",34.1445166,-118.14032,34.144487,-118.140703,2.9600000004848e-05,0.000382999999999356
"1713",34.1427433,-118.149,34.143542,-118.148868,0.000798699999997154,0.000132000000007793
"1714",34.1445616,-118.14089,34.144484,-118.140949,7.76000000044519e-05,5.90000000073587e-05
"1715",34.1435866,-118.14922,34.143604,-118.1502,1.74000000043861e-05,0.000979999999998427
"1716",34.143935,-118.13227,34.144212,-118.132411,0.00027700000000408,0.000140999999999281
"1717",34.141895,-118.13221,34.141509,-118.132389,0.000385999999998887,0.000179000000002816
"1718",34.142455,-118.15184,34.142334,-118.15178,0.000121000000000038,6.0000000004834e-05
"1719",34.1424166,-118.15204,34.142333,-118.151971,8.35999999964088e-05,6.8999999996322e-05
"1720",34.141945,-118.13222,34.141509,-118.132389,0.000436000000000547,0.000168999999999642
"1721",34.1437483,-118.13225,34.143853,-118.132258,0.000104700000001401,7.9999999940128e-06
"1722",34.144505,-118.15136,34.14443,-118.151263,7.50000000024897e-05,9.69999999966831e-05
"1723",34.1459133,-118.13572,34.145801,-118.136061,0.000112299999997845,0.000340999999991709
"1724",34.1430066,-118.15231,34.142816,-118.152264,0.000190599999996266,4.5999999997548e-05
"1725",34.1445283,-118.15187,34.144427,-118.151742,0.000101299999997195,0.000128000000003681
"1726",34.1434966,-118.13223,34.14352,-118.132255,2.34000000034484e-05,2.49999999937245e-05
"1727",34.1440383,-118.13842,34.144435,-118.1383,0.000396700000003136,0.000119999999995457
"1728",34.1450966,-118.15122,34.145033,-118.151535,6.36000000042714e-05,0.000315000000000509
"1729",34.1432783,-118.13229,34.143421,-118.132254,0.000142699999997831,3.59999999943739e-05
"1730",34.1453166,-118.13838,34.145528,-118.13846,0.000211399999997752,7.99999999969714e-05
"1731",34.1374616,-118.13226,34.138621,-118.13237,0.00115939999999881,0.000109999999992283
"1732",34.1443283,-118.13974,34.14356,-118.139656,0.000768299999997168,8.40000000010832e-05
"1733",34.1470633,-118.1488,34.146889,-118.148977,0.000174299999997629,0.000177000000007865
"1734",34.147235,-118.1488,34.146926,-118.148978,0.000309000000001447,0.000178000000005341
"1735",34.147805,-118.1495,34.147575,-118.149908,0.000229999999994845,0.000407999999993081
"1736",34.1472883,-118.13938,34.147128,-118.139634,0.000160299999997449,0.0002539999999982
"1737",34.13676,-118.13219,34.136471,-118.132194,0.000289000000002204,4.00000000411183e-06
"1738",34.1458833,-118.14085,34.145919,-118.140721,3.56999999979735e-05,0.000129000000001156
"1739",34.1468766,-118.14898,34.146855,-118.148827,2.15999999966243e-05,0.000152999999997405
"1740",34.1467433,-118.1397,34.147228,-118.139853,0.000484700000001226,0.000152999999997405
"1741",34.144125,-118.14887,34.143917,-118.148948,0.000208000000000652,7.80000000020209e-05
"1742",34.1435333,-118.14918,34.143459,-118.149807,7.43000000014149e-05,0.000626999999994382
"1743",34.1467866,-118.13093,34.147379,-118.130938,0.000592400000002158,7.9999999940128e-06
"1744",34.146895,-118.13091,34.147379,-118.130938,0.000484000000000151,2.80000000003611e-05
"1745",34.14728,-118.13107,34.147311,-118.131776,3.09999999998922e-05,0.000706000000008089
"1746",34.1472866,-118.13132,34.147311,-118.131776,2.44000000009237e-05,0.00045599999999979
"1747",34.1446,-118.15382,34.144416,-118.153635,0.000183999999997297,0.000185000000001878
"1748",34.1437383,-118.15338,34.143571,-118.15293,0.000167300000001092,0.000450000000000728
"1749",34.1472266,-118.13179,34.147311,-118.131776,8.43999999986522e-05,1.39999999930751e-05
"1750",34.1472416,-118.13202,34.147311,-118.131776,6.94000000009964e-05,0.000243999999995026
"1751",34.14374,-118.1538,34.143567,-118.153457,0.000173000000003753,0.00034300000000087
"1752",34.14446,-118.15295,34.144422,-118.152687,3.80000000035352e-05,0.000263000000003899
"1753",34.1429966,-118.15421,34.143468,-118.154056,0.00047140000000212,0.000154000000009091
"1754",34.1416516,-118.13227,34.141863,-118.132241,0.000211399999997752,2.90000000120472e-05
"1755",34.1459683,-118.13005,34.145997,-118.129947,2.87000000014359e-05,0.000102999999995745
"1756",34.1416566,-118.13233,34.142313,-118.132242,0.000656400000003998,8.79999999909842e-05
"1757",34.1434616,-118.1524,34.142843,-118.152265,0.0006186000000028,0.000135000000000218
"1758",34.144665,-118.12851,34.144655,-118.128633,1.00000000031741e-05,0.000122999999987883
"1759",34.14332,-118.1524,34.142843,-118.152265,0.000477000000003613,0.000135000000000218
"1760",34.1446683,-118.12845,34.144655,-118.128633,1.32999999991057e-05,0.000182999999992717
"1761",34.1429983,-118.15233,34.142788,-118.152264,0.000210299999999108,6.60000000038963e-05
"1762",34.143285,-118.13229,34.144178,-118.132411,0.000892999999997812,0.000121000000007143
"1763",34.144595,-118.13492,34.14461,-118.134864,1.49999999976558e-05,5.60000000007221e-05
"1764",34.141495,-118.15233,34.141376,-118.152401,0.000118999999997982,7.09999999912725e-05
"1765",34.1445933,-118.13555,34.144601,-118.136349,7.70000000471782e-06,0.00079900000000066
"1766",34.1418283,-118.15236,34.141792,-118.152405,3.62999999978797e-05,4.50000000000728e-05
"1767",34.144595,-118.1402,34.14463,-118.141291,3.49999999968986e-05,0.0010910000000024
"1768",34.1433266,-118.13233,34.143502,-118.132405,0.000175399999996273,7.50000000095952e-05
"1769",34.1457466,-118.1537,34.145679,-118.153391,6.76000000012777e-05,0.000309000000001447
"1770",34.14568,-118.15451,34.145678,-118.155047,2.00000000205591e-06,0.000536999999994237
"1771",34.1456616,-118.15436,34.145678,-118.155047,1.63999999998055e-05,0.000686999999999216
"1772",34.1445666,-118.12996,34.14449,-118.130497,7.65999999998712e-05,0.000537000000008447
"1773",34.1445883,-118.13023,34.14449,-118.130497,9.83000000047696e-05,0.000267000000008011
"1774",34.1458566,-118.15656,34.145755,-118.155952,0.000101600000000701,0.00060799999999972
"1775",34.137275,-118.13229,34.138304,-118.132369,0.00102899999999551,7.89999999994961e-05
"1776",34.145865,-118.1348,34.145812,-118.134465,5.3000000001191e-05,0.000334999999992647
"1777",34.1452066,-118.13518,34.145136,-118.135136,7.06000000008089e-05,4.40000000025975e-05
"1778",34.1364033,-118.13232,34.138009,-118.132367,0.00160569999999893,4.69999999950232e-05
"1779",34.145605,-118.13509,34.145465,-118.135288,0.000140000000001805,0.000197999999997478
"1780",34.1458333,-118.15135,34.145694,-118.150947,0.000139300000000731,0.000402999999991493
"1781",34.1458983,-118.13759,34.14579,-118.137638,0.000108300000000838,4.79999999924985e-05
"1782",34.1366733,-118.13229,34.136448,-118.132193,0.000225299999996764,9.69999999966831e-05
"1783",34.1458,-118.14983,34.145851,-118.150084,5.09999999991351e-05,0.000254000000012411
"1784",34.1452466,-118.13838,34.145073,-118.138305,0.00017360000000366,7.49999999953843e-05
"1785",34.1372916,-118.13236,34.136901,-118.132199,0.0003905999999958,0.000161000000005629
"1786",34.14781,-118.14928,34.14765,-118.149652,0.000160000000001048,0.000371999999998707
"1787",34.1476666,-118.14963,34.147726,-118.149558,5.93999999978223e-05,7.20000000029586e-05
"1788",34.143785,-118.13981,34.14406,-118.13981,0.000275000000002024,0
"1789",34.1476166,-118.15008,34.147573,-118.150387,4.35999999979231e-05,0.000306999999992286
"1790",34.1457866,-118.14005,34.14577,-118.140518,1.66000000021427e-05,0.000467999999997915
"1791",34.1382383,-118.13239,34.139105,-118.132373,0.000866700000003107,1.69999999997117e-05
"1792",34.1477033,-118.15006,34.147573,-118.150387,0.000130300000002137,0.000326999999998634
"1793",34.1467716,-118.14985,34.146847,-118.150034,7.54000000000588e-05,0.000184000000004403
"1794",34.1472733,-118.1375,34.147312,-118.138136,3.86999999975046e-05,0.000636000000000081
